cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,dia_da_semana
38659,332,2022-12-23,Compra Crédito,-5.72,Sexta-feira
39362,332,2022-12-23,Compra Crédito,-22.3,Sexta-feira
39657,332,2022-12-24,Compra Crédito,-117.63,Sábado
42272,332,2022-12-25,Compra Crédito,-47.42,Domingo
42423,332,2022-12-25,Compra Crédito,-13.46,Domingo
42830,332,2022-12-27,Compra Crédito,-40.95,Terça-feira
43336,332,2022-12-28,Compra Crédito,-44.21,Quarta-feira
46013,332,2022-12-28,Compra Crédito,-8.84,Quarta-feira
46276,332,2022-12-28,Compra Crédito,-18.34,Quarta-feira
46638,332,2022-12-28,Compra Crédito,-65.25,Quarta-feira
57034,332,2022-12-30,Compra Crédito,-66.13,Sexta-feira
58020,332,2022-12-30,Compra Crédito,-32.53,Sexta-feira
61710,332,2022-12-30,Compra Crédito,-78.26,Sexta-feira
64175,332,2022-12-30,Compra Crédito,-58.64,Sexta-feira
7280,588,2019-10-25,Compra Crédito,-31.79,Sexta-feira
7683,588,2019-10-25,Compra Crédito,-38.69,Sexta-feira
8662,588,2019-12-20,Compra Crédito,-14.99,Sexta-feira
11514,588,2020-08-02,Compra Crédito,-69.69,Domingo
18642,588,2020-09-29,Compra Crédito,-9.57,Terça-feira
20345,588,2020-10-07,Compra Crédito,-44.24,Quarta-feira
21625,588,2020-10-09,Compra Crédito,-15.6,Sexta-feira
23122,588,2020-10-19,Compra Crédito,-63.48,Segunda-feira
26041,588,2022-04-07,Compra Crédito,-32.87,Quinta-feira
29227,588,2022-10-01,Compra Crédito,-129.31,Sábado
32872,588,2022-12-17,Compra Crédito,-18.89,Sábado
33087,588,2022-12-24,Compra Crédito,-84.66,Sábado
39613,588,2022-12-29,Compra Crédito,-70.53,Quinta-feira
40293,588,2022-12-29,Compra Crédito,-21.41,Quinta-feira
43900,588,2022-12-29,Compra Crédito,-88.77,Quinta-feira
46199,588,2022-12-29,Compra Crédito,-42.02,Quinta-feira
50391,588,2022-12-30,Compra Crédito,-180.12,Sexta-feira
51244,588,2022-12-30,Compra Crédito,-19.04,Sexta-feira
52011,588,2022-12-30,Compra Crédito,-37.44,Sexta-feira
54261,588,2022-12-30,Compra Crédito,-40.73,Sexta-feira
55184,588,2022-12-30,Compra Crédito,-128.29,Sexta-feira
57358,588,2022-12-30,Compra Crédito,-25.81,Sexta-feira
58161,588,2022-12-30,Compra Crédito,-189.1,Sexta-feira
62833,588,2022-12-30,Compra Crédito,-18.26,Sexta-feira
63190,588,2022-12-30,Compra Crédito,-49.77,Sexta-feira
1510,844,2022-10-25,Compra Crédito,-40.08,Terça-feira
5155,844,2022-10-25,Compra Crédito,-47.81,Terça-feira
9017,844,2022-12-01,Compra Crédito,-11.14,Quinta-feira
10220,844,2022-12-04,Compra Crédito,-24.39,Domingo
12654,844,2022-12-20,Compra Crédito,-12.54,Terça-feira
13231,844,2022-12-21,Compra Crédito,-18.36,Quarta-feira
14392,844,2022-12-21,Compra Crédito,-44.15,Quarta-feira
17208,844,2022-12-29,Compra Crédito,-53.95,Quinta-feira
19038,844,2022-12-29,Compra Crédito,-43.68,Quinta-feira
19209,844,2022-12-29,Compra Crédito,-14.2,Quinta-feira
21322,844,2022-12-29,Compra Crédito,-78.43,Quinta-feira
24198,844,2022-12-29,Compra Crédito,-31.57,Quinta-feira
24509,844,2022-12-29,Compra Crédito,-12.72,Quinta-feira
27915,844,2022-12-29,Compra Crédito,-162.89,Quinta-feira
28828,844,2022-12-29,Compra Crédito,-24.68,Quinta-feira
34638,844,2022-12-29,Compra Crédito,-40.34,Quinta-feira
35642,844,2022-12-29,Compra Crédito,-30.85,Quinta-feira
36000,844,2022-12-29,Compra Crédito,-9.44,Quinta-feira
37053,844,2022-12-29,Compra Crédito,-19.65,Quinta-feira
43302,844,2022-12-29,Compra Crédito,-24.34,Quinta-feira
47285,844,2022-12-29,Compra Crédito,-75.08,Quinta-feira
47850,844,2022-12-29,Compra Crédito,-11.48,Quinta-feira
50545,844,2022-12-29,Compra Crédito,-119.69,Quinta-feira
54830,844,2022-12-29,Compra Crédito,-30.17,Quinta-feira
59828,844,2022-12-29,Compra Crédito,-24.69,Quinta-feira
62824,844,2022-12-29,Compra Crédito,-75.87,Quinta-feira
68960,844,2022-12-29,Compra Crédito,-6.95,Quinta-feira
69678,844,2022-12-29,Compra Crédito,-103.63,Quinta-feira
71168,844,2022-12-29,Compra Crédito,-28.7,Quinta-feira
1787,77,2019-02-06,Compra Crédito,-22.05,Quarta-feira
5864,77,2021-02-26,Compra Crédito,-18.93,Sexta-feira
6441,77,2021-02-26,Compra Crédito,-11.93,Sexta-feira
6794,77,2021-04-04,Compra Crédito,-5.35,Domingo
8833,77,2021-04-09,Compra Crédito,-12.15,Sexta-feira
22036,77,2021-11-15,Compra Crédito,-174.47,Segunda-feira
27573,77,2021-11-18,Compra Crédito,-97.84,Quinta-feira
30183,77,2021-11-19,Compra Crédito,-19.73,Sexta-feira
33213,77,2021-11-20,Compra Crédito,-88.01,Sábado
46540,77,2022-04-12,Compra Crédito,-22.82,Terça-feira
48042,77,2022-04-17,Compra Crédito,-28.62,Domingo
52510,77,2022-04-18,Compra Crédito,-81.9,Segunda-feira
55203,77,2022-12-17,Compra Crédito,-32.16,Sábado
56369,77,2022-12-19,Compra Crédito,-35.31,Segunda-feira
58968,77,2022-12-24,Compra Crédito,-14.8,Sábado
59249,77,2022-12-26,Compra Crédito,-19.65,Segunda-feira
70196,77,2022-12-29,Compra Crédito,-19.19,Quinta-feira
2058,333,2020-03-25,Compra Crédito,-18.73,Quarta-feira
3268,333,2020-03-26,Compra Crédito,-16.17,Quinta-feira
7146,333,2020-06-17,Compra Crédito,-44.85,Quarta-feira
9609,333,2020-06-17,Compra Crédito,-29.44,Quarta-feira
12222,333,2020-06-27,Compra Crédito,-21.03,Sábado
15506,333,2020-07-06,Compra Crédito,-8.7,Segunda-feira
17012,333,2020-07-06,Compra Crédito,-28.96,Segunda-feira
21835,333,2020-07-08,Compra Crédito,-23.79,Quarta-feira
22231,333,2021-06-12,Compra Crédito,-23.09,Sábado
26493,333,2021-07-01,Compra Crédito,-40.37,Quinta-feira
26829,333,2021-07-08,Compra Crédito,-312.99,Quinta-feira
38056,333,2022-12-23,Compra Crédito,-90.34,Sexta-feira
56091,333,2022-12-29,Compra Crédito,-57.52,Quinta-feira
58718,333,2022-12-29,Compra Crédito,-160.42,Quinta-feira
60075,333,2022-12-29,Compra Crédito,-37.37,Quinta-feira
62494,333,2022-12-29,Compra Crédito,-21.26,Quinta-feira
63083,333,2022-12-29,Compra Crédito,-17.76,Quinta-feira
66615,333,2022-12-29,Compra Crédito,-6.09,Quinta-feira
70244,333,2022-12-29,Compra Crédito,-21.19,Quinta-feira
70336,333,2022-12-29,Compra Crédito,-71.36,Quinta-feira
71171,333,2022-12-29,Compra Crédito,-105.81,Quinta-feira
2676,589,2019-01-29,Compra Crédito,-34.82,Terça-feira
2712,589,2019-01-29,Compra Crédito,-5.21,Terça-feira
3658,589,2019-01-29,Compra Crédito,-21.13,Terça-feira
3844,589,2019-01-31,Compra Crédito,-35.32,Quinta-feira
8079,589,2019-02-22,Compra Crédito,-33.52,Sexta-feira
8484,589,2019-02-28,Compra Crédito,-26.78,Quinta-feira
15232,589,2019-03-14,Compra Crédito,-33.52,Quinta-feira
15383,589,2019-03-14,Compra Crédito,-12.0,Quinta-feira
21396,589,2019-07-31,Compra Crédito,-158.75,Quarta-feira
22827,589,2019-08-07,Compra Crédito,-427.89,Quarta-feira
24249,589,2019-08-09,Compra Crédito,-11.56,Sexta-feira
25288,589,2019-08-11,Compra Crédito,-38.89,Domingo
28274,589,2019-10-05,Compra Crédito,-16.44,Sábado
30530,589,2019-10-07,Compra Crédito,-56.31,Segunda-feira
31563,589,2019-11-17,Compra Crédito,-172.34,Domingo
32106,589,2019-12-22,Compra Crédito,-61.27,Domingo
33948,589,2019-12-25,Compra Crédito,-156.06,Quarta-feira
34413,589,2019-12-25,Compra Crédito,-40.42,Quarta-feira
35785,589,2020-01-04,Compra Crédito,-67.05,Sábado
37102,589,2020-01-04,Compra Crédito,-15.51,Sábado
38019,589,2020-01-04,Compra Crédito,-191.48,Sábado
40224,589,2020-01-05,Compra Crédito,-9.43,Domingo
41499,589,2020-01-11,Compra Crédito,-24.04,Sábado
41805,589,2020-01-11,Compra Crédito,-42.29,Sábado
46436,589,2020-01-27,Compra Crédito,-26.37,Segunda-feira
47826,589,2020-03-08,Compra Crédito,-25.98,Domingo
47947,589,2020-03-08,Compra Crédito,-393.79,Domingo
48142,589,2020-03-18,Compra Crédito,-45.67,Quarta-feira
51717,589,2020-04-15,Compra Crédito,-36.99,Quarta-feira
54271,589,2020-04-25,Compra Crédito,-124.07,Sábado
58608,589,2020-04-30,Compra Crédito,-24.04,Quinta-feira
65458,589,2020-05-03,Compra Crédito,-54.31,Domingo
68457,589,2020-05-03,Compra Crédito,-35.9,Domingo
68743,589,2020-05-03,Compra Crédito,-32.74,Domingo
5678,845,2022-01-16,Compra Crédito,-15.16,Domingo
6494,845,2022-01-16,Compra Crédito,-49.24,Domingo
8953,845,2022-02-20,Compra Crédito,-57.18,Domingo
9517,845,2022-06-15,Compra Crédito,-54.53,Quarta-feira
10151,845,2022-07-14,Compra Crédito,-53.43,Quinta-feira
18725,845,2022-07-22,Compra Crédito,-32.11,Sexta-feira
18759,845,2022-12-19,Compra Crédito,-26.5,Segunda-feira
19306,845,2022-12-26,Compra Crédito,-91.29,Segunda-feira
19880,845,2022-12-27,Compra Crédito,-30.05,Terça-feira
20492,845,2022-12-28,Compra Crédito,-26.72,Quarta-feira
32526,845,2022-12-29,Compra Crédito,-51.16,Quinta-feira
35374,845,2022-12-29,Compra Crédito,-11.11,Quinta-feira
35569,845,2022-12-29,Compra Crédito,-15.67,Quinta-feira
39101,845,2022-12-30,Compra Crédito,-53.11,Sexta-feira
39732,845,2022-12-30,Compra Crédito,-30.3,Sexta-feira
41674,845,2022-12-30,Compra Crédito,-10.04,Sexta-feira
42692,845,2022-12-30,Compra Crédito,-20.73,Sexta-feira
44527,845,2022-12-30,Compra Crédito,-14.13,Sexta-feira
47876,845,2022-12-30,Compra Crédito,-51.71,Sexta-feira
52038,845,2022-12-30,Compra Crédito,-16.85,Sexta-feira
53477,845,2022-12-30,Compra Crédito,-142.63,Sexta-feira
53604,845,2022-12-30,Compra Crédito,-64.62,Sexta-feira
54487,845,2022-12-30,Compra Crédito,-123.98,Sexta-feira
61055,845,2022-12-30,Compra Crédito,-114.68,Sexta-feira
61116,845,2022-12-30,Compra Crédito,-48.0,Sexta-feira
2415,78,2020-01-23,Compra Crédito,-45.97,Quinta-feira
3082,78,2020-03-01,Compra Crédito,-18.17,Domingo
7816,78,2020-07-23,Compra Crédito,-8.91,Quinta-feira
9345,78,2021-08-15,Compra Crédito,-19.17,Domingo
13588,78,2021-10-10,Compra Crédito,-14.99,Domingo
16507,78,2021-10-10,Compra Crédito,-40.33,Domingo
21514,78,2022-09-23,Compra Crédito,-27.27,Sexta-feira
23271,78,2022-09-24,Compra Crédito,-82.34,Sábado
25570,78,2022-12-16,Compra Crédito,-39.81,Sexta-feira
34234,78,2022-12-28,Compra Crédito,-41.72,Quarta-feira
35836,78,2022-12-29,Compra Crédito,-270.51,Quinta-feira
38553,78,2022-12-29,Compra Crédito,-15.28,Quinta-feira
40236,78,2022-12-29,Compra Crédito,-26.9,Quinta-feira
48473,78,2022-12-29,Compra Crédito,-10.5,Quinta-feira
50522,78,2022-12-29,Compra Crédito,-10.88,Quinta-feira
56848,78,2022-12-30,Compra Crédito,-179.32,Sexta-feira
59473,78,2022-12-30,Compra Crédito,-66.43,Sexta-feira
62912,78,2022-12-30,Compra Crédito,-49.57,Sexta-feira
64372,78,2022-12-30,Compra Crédito,-73.89,Sexta-feira
6336,334,2016-12-08,Compra Crédito,-16.72,Quinta-feira
7117,334,2017-01-16,Compra Crédito,-68.1,Segunda-feira
9071,334,2017-01-16,Compra Crédito,-13.92,Segunda-feira
9078,334,2017-01-16,Compra Crédito,-33.04,Segunda-feira
13485,334,2017-01-16,Compra Crédito,-11.93,Segunda-feira
13860,334,2017-01-16,Compra Crédito,-46.19,Segunda-feira
14760,334,2019-09-05,Compra Crédito,-11.95,Quinta-feira
17574,334,2019-09-16,Compra Crédito,-101.8,Segunda-feira
20433,334,2021-02-28,Compra Crédito,-50.28,Domingo
35776,334,2022-12-18,Compra Crédito,-21.92,Domingo
38154,334,2022-12-29,Compra Crédito,-53.77,Quinta-feira
41396,334,2022-12-29,Compra Crédito,-118.0,Quinta-feira
45765,334,2022-12-29,Compra Crédito,-49.73,Quinta-feira
54668,334,2022-12-30,Compra Crédito,-85.96,Sexta-feira
66468,334,2022-12-30,Compra Crédito,-42.9,Sexta-feira
68163,334,2022-12-30,Compra Crédito,-55.51,Sexta-feira
69599,334,2022-12-30,Compra Crédito,-27.82,Sexta-feira
71341,334,2022-12-30,Compra Crédito,-4.98,Sexta-feira
5514,590,2018-10-29,Compra Crédito,-61.72,Segunda-feira
9902,590,2018-10-29,Compra Crédito,-34.94,Segunda-feira
10098,590,2018-10-31,Compra Crédito,-69.76,Quarta-feira
22143,590,2018-12-27,Compra Crédito,-15.28,Quinta-feira
23011,590,2018-12-27,Compra Crédito,-39.7,Quinta-feira
24825,590,2018-12-30,Compra Crédito,-19.32,Domingo
28526,590,2019-03-04,Compra Crédito,-20.85,Segunda-feira
31779,590,2019-03-27,Compra Crédito,-21.1,Quarta-feira
31792,590,2019-03-30,Compra Crédito,-6.39,Sábado
36604,590,2019-03-30,Compra Crédito,-76.61,Sábado
41940,590,2019-04-02,Compra Crédito,-10.54,Terça-feira
46117,590,2019-04-09,Compra Crédito,-48.82,Terça-feira
48312,590,2019-05-30,Compra Crédito,-25.93,Quinta-feira
50478,590,2022-12-08,Compra Crédito,-16.68,Quinta-feira
50999,590,2022-12-08,Compra Crédito,-68.99,Quinta-feira
54752,590,2022-12-25,Compra Crédito,-13.7,Domingo
55104,590,2022-12-28,Compra Crédito,-35.45,Quarta-feira
58322,590,2022-12-29,Compra Crédito,-26.67,Quinta-feira
63242,590,2022-12-29,Compra Crédito,-56.7,Quinta-feira
63704,590,2022-12-29,Compra Crédito,-16.84,Quinta-feira
64616,590,2022-12-29,Compra Crédito,-196.91,Quinta-feira
64807,590,2022-12-29,Compra Crédito,-9.47,Quinta-feira
71221,590,2022-12-29,Compra Crédito,-54.25,Quinta-feira
1024,846,2013-10-14,Compra Crédito,-60.54,Segunda-feira
1350,846,2013-10-16,Compra Crédito,-257.77,Quarta-feira
5426,846,2018-10-11,Compra Crédito,-162.76,Quinta-feira
8090,846,2018-10-17,Compra Crédito,-130.09,Quarta-feira
9158,846,2018-10-17,Compra Crédito,-8.04,Quarta-feira
13377,846,2018-10-30,Compra Crédito,-350.21,Terça-feira
15060,846,2019-03-19,Compra Crédito,-21.7,Terça-feira
15587,846,2020-05-17,Compra Crédito,-150.43,Domingo
20138,846,2020-05-31,Compra Crédito,-79.8,Domingo
21718,846,2020-05-31,Compra Crédito,-72.44,Domingo
23288,846,2020-06-04,Compra Crédito,-30.1,Quinta-feira
23766,846,2020-06-10,Compra Crédito,-237.97,Quarta-feira
31355,846,2020-06-15,Compra Crédito,-15.22,Segunda-feira
31415,846,2020-06-16,Compra Crédito,-21.06,Terça-feira
35513,846,2020-06-27,Compra Crédito,-19.8,Sábado
39244,846,2020-11-22,Compra Crédito,-24.1,Domingo
46362,846,2021-01-21,Compra Crédito,-45.31,Quinta-feira
48174,846,2022-11-05,Compra Crédito,-129.64,Sábado
48897,846,2022-11-08,Compra Crédito,-77.94,Terça-feira
64124,846,2022-12-29,Compra Crédito,-19.74,Quinta-feira
70623,846,2022-12-30,Compra Crédito,-67.52,Sexta-feira
1518,79,2022-12-28,Compra Crédito,-37.23,Quarta-feira
4073,79,2022-12-29,Compra Crédito,-70.78,Quinta-feira
6208,79,2022-12-29,Compra Crédito,-36.15,Quinta-feira
10221,79,2022-12-29,Compra Crédito,-40.54,Quinta-feira
13200,79,2022-12-30,Compra Crédito,-10.9,Sexta-feira
13552,79,2022-12-30,Compra Crédito,-12.74,Sexta-feira
20787,79,2022-12-30,Compra Crédito,-74.39,Sexta-feira
22339,79,2022-12-30,Compra Crédito,-63.93,Sexta-feira
32866,79,2022-12-30,Compra Crédito,-13.91,Sexta-feira
35717,79,2022-12-30,Compra Crédito,-39.52,Sexta-feira
36058,79,2022-12-30,Compra Crédito,-15.76,Sexta-feira
39320,79,2022-12-30,Compra Crédito,-93.56,Sexta-feira
43693,79,2022-12-30,Compra Crédito,-73.04,Sexta-feira
46094,79,2022-12-30,Compra Crédito,-140.21,Sexta-feira
49377,79,2022-12-30,Compra Crédito,-49.08,Sexta-feira
51847,79,2022-12-30,Compra Crédito,-19.9,Sexta-feira
53219,79,2022-12-30,Compra Crédito,-26.77,Sexta-feira
53561,79,2022-12-30,Compra Crédito,-10.38,Sexta-feira
53761,79,2022-12-30,Compra Crédito,-130.78,Sexta-feira
59727,79,2022-12-30,Compra Crédito,-20.72,Sexta-feira
61779,79,2022-12-30,Compra Crédito,-16.47,Sexta-feira
67139,79,2022-12-30,Compra Crédito,-159.48,Sexta-feira
67200,79,2022-12-30,Compra Crédito,-16.07,Sexta-feira
68551,79,2022-12-30,Compra Crédito,-15.1,Sexta-feira
69331,79,2022-12-30,Compra Crédito,-145.04,Sexta-feira
69736,79,2022-12-30,Compra Crédito,-14.64,Sexta-feira
6703,335,2022-09-14,Compra Crédito,-5.6,Quarta-feira
19371,335,2022-12-26,Compra Crédito,-5.56,Segunda-feira
25915,335,2022-12-29,Compra Crédito,-8.15,Quinta-feira
29799,335,2022-12-29,Compra Crédito,-82.59,Quinta-feira
31885,335,2022-12-29,Compra Crédito,-25.28,Quinta-feira
33244,335,2022-12-29,Compra Crédito,-82.13,Quinta-feira
46467,335,2022-12-29,Compra Crédito,-38.0,Quinta-feira
49935,335,2022-12-29,Compra Crédito,-37.63,Quinta-feira
50142,335,2022-12-29,Compra Crédito,-58.09,Quinta-feira
51130,335,2022-12-29,Compra Crédito,-24.61,Quinta-feira
51720,335,2022-12-29,Compra Crédito,-13.93,Quinta-feira
66146,335,2022-12-29,Compra Crédito,-72.59,Quinta-feira
71176,335,2022-12-29,Compra Crédito,-40.43,Quinta-feira
1483,591,2022-06-17,Compra Crédito,-14.08,Sexta-feira
2274,591,2022-06-17,Compra Crédito,-46.83,Sexta-feira
7004,591,2022-06-18,Compra Crédito,-50.46,Sábado
16684,591,2022-09-28,Compra Crédito,-92.5,Quarta-feira
20207,591,2022-10-06,Compra Crédito,-16.05,Quinta-feira
24526,591,2022-12-07,Compra Crédito,-8.61,Quarta-feira
28369,591,2022-12-14,Compra Crédito,-95.49,Quarta-feira
29642,591,2022-12-18,Compra Crédito,-36.08,Domingo
29984,591,2022-12-18,Compra Crédito,-37.24,Domingo
34120,591,2022-12-26,Compra Crédito,-57.64,Segunda-feira
43610,591,2022-12-28,Compra Crédito,-338.92,Quarta-feira
54163,591,2022-12-29,Compra Crédito,-119.53,Quinta-feira
58375,591,2022-12-29,Compra Crédito,-219.7,Quinta-feira
59030,591,2022-12-30,Compra Crédito,-20.26,Sexta-feira
70574,591,2022-12-30,Compra Crédito,-43.29,Sexta-feira
71353,591,2022-12-30,Compra Crédito,-88.15,Sexta-feira
5452,847,2017-11-22,Compra Crédito,-27.34,Quarta-feira
16696,847,2017-12-06,Compra Crédito,-8.57,Quarta-feira
22668,847,2018-06-09,Compra Crédito,-32.07,Sábado
27440,847,2018-06-14,Compra Crédito,-62.2,Quinta-feira
29417,847,2018-06-15,Compra Crédito,-22.83,Sexta-feira
37008,847,2018-06-17,Compra Crédito,-23.64,Domingo
37265,847,2018-06-19,Compra Crédito,-66.72,Terça-feira
40603,847,2018-06-21,Compra Crédito,-8.17,Quinta-feira
46775,847,2021-07-12,Compra Crédito,-23.66,Segunda-feira
47600,847,2021-07-18,Compra Crédito,-112.1,Domingo
56575,847,2021-08-05,Compra Crédito,-50.1,Quinta-feira
57145,847,2021-08-06,Compra Crédito,-9.18,Sexta-feira
57377,847,2021-12-06,Compra Crédito,-60.43,Segunda-feira
58306,847,2022-03-22,Compra Crédito,-19.86,Terça-feira
60825,847,2022-06-21,Compra Crédito,-33.45,Terça-feira
62754,847,2022-06-23,Compra Crédito,-33.26,Quinta-feira
63160,847,2022-06-23,Compra Crédito,-99.34,Quinta-feira
63501,847,2022-07-02,Compra Crédito,-24.48,Sábado
65337,847,2022-07-03,Compra Crédito,-19.64,Domingo
67136,847,2022-08-18,Compra Crédito,-50.12,Quinta-feira
2419,80,2015-06-02,Compra Crédito,-40.27,Terça-feira
5697,80,2015-06-03,Compra Crédito,-37.96,Quarta-feira
12898,80,2016-07-17,Compra Crédito,-12.95,Domingo
14007,80,2016-07-30,Compra Crédito,-11.53,Sábado
14974,80,2016-07-30,Compra Crédito,-12.66,Sábado
19488,80,2016-07-30,Compra Crédito,-31.95,Sábado
20294,80,2016-10-06,Compra Crédito,-20.01,Quinta-feira
24994,80,2017-03-13,Compra Crédito,-33.04,Segunda-feira
27424,80,2017-07-15,Compra Crédito,-30.65,Sábado
32761,80,2017-12-01,Compra Crédito,-21.14,Sexta-feira
33260,80,2017-12-02,Compra Crédito,-170.12,Sábado
34415,80,2018-11-07,Compra Crédito,-24.82,Quarta-feira
34958,80,2018-11-07,Compra Crédito,-46.73,Quarta-feira
35046,80,2018-11-07,Compra Crédito,-26.7,Quarta-feira
35468,80,2018-11-07,Compra Crédito,-14.79,Quarta-feira
38292,80,2018-11-08,Compra Crédito,-159.71,Quinta-feira
39448,80,2018-12-15,Compra Crédito,-61.45,Sábado
41747,80,2019-07-26,Compra Crédito,-73.96,Sexta-feira
42310,80,2019-12-08,Compra Crédito,-54.54,Domingo
42767,80,2019-12-08,Compra Crédito,-196.9,Domingo
44852,80,2020-01-06,Compra Crédito,-35.06,Segunda-feira
46780,80,2020-01-19,Compra Crédito,-22.4,Domingo
46858,80,2020-01-22,Compra Crédito,-52.45,Quarta-feira
48116,80,2020-02-01,Compra Crédito,-21.9,Sábado
50092,80,2020-05-26,Compra Crédito,-47.41,Terça-feira
51283,80,2020-06-14,Compra Crédito,-28.94,Domingo
55019,80,2020-09-17,Compra Crédito,-12.54,Quinta-feira
55486,80,2020-09-22,Compra Crédito,-69.12,Terça-feira
62549,80,2022-12-29,Compra Crédito,-28.93,Quinta-feira
63370,80,2022-12-29,Compra Crédito,-59.29,Quinta-feira
63654,80,2022-12-29,Compra Crédito,-22.95,Quinta-feira
67446,80,2022-12-29,Compra Crédito,-62.84,Quinta-feira
2761,336,2020-10-22,Compra Crédito,-16.24,Quinta-feira
3846,336,2020-10-24,Compra Crédito,-8.47,Sábado
4653,336,2020-10-25,Compra Crédito,-30.42,Domingo
4856,336,2020-10-26,Compra Crédito,-4.21,Segunda-feira
13524,336,2020-12-14,Compra Crédito,-40.66,Segunda-feira
14280,336,2021-01-19,Compra Crédito,-19.57,Terça-feira
18257,336,2021-01-19,Compra Crédito,-80.43,Terça-feira
33285,336,2021-08-07,Compra Crédito,-76.28,Sábado
34876,336,2021-09-01,Compra Crédito,-98.58,Quarta-feira
44736,336,2021-09-20,Compra Crédito,-58.83,Segunda-feira
47071,336,2021-09-30,Compra Crédito,-112.73,Quinta-feira
47666,336,2022-10-31,Compra Crédito,-59.0,Segunda-feira
52170,336,2022-11-13,Compra Crédito,-9.7,Domingo
55201,336,2022-12-29,Compra Crédito,-35.3,Quinta-feira
55287,336,2022-12-29,Compra Crédito,-31.87,Quinta-feira
56066,336,2022-12-29,Compra Crédito,-89.87,Quinta-feira
56966,336,2022-12-29,Compra Crédito,-31.38,Quinta-feira
58395,336,2022-12-29,Compra Crédito,-46.45,Quinta-feira
62354,336,2022-12-29,Compra Crédito,-58.06,Quinta-feira
65890,336,2022-12-30,Compra Crédito,-159.76,Sexta-feira
67579,336,2022-12-30,Compra Crédito,-7.85,Sexta-feira
70050,336,2022-12-30,Compra Crédito,-41.98,Sexta-feira
70296,336,2022-12-30,Compra Crédito,-45.9,Sexta-feira
2716,592,2014-11-21,Compra Crédito,-27.58,Sexta-feira
2794,592,2014-11-21,Compra Crédito,-33.75,Sexta-feira
6339,592,2014-11-22,Compra Crédito,-24.3,Sábado
11315,592,2015-08-31,Compra Crédito,-14.87,Segunda-feira
